week,zip,week_st,week_end,population,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,pct_tested_positive_weekly,pct_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,zip_code_location,int,cumulative_doses_weekly,cumulative_first_weekly,cumulative_complete_weekly,cumulative_pct_first,cumulative_pct_complete,doses_weekly,first_weekly,phase,pct_complete_present,pct_first_present,first_dose_rate
48,60643,1/24/2021,1/30/2021,48887,57,3676,116.5954139,7519.381431,2025,58369,4142.205494,119395.7494,2065.71788,59542.66022,2,119,4.091067155,243.4184957,POINT (-87.662381 41.700445),2021-01-24 UTC--2021-01-30 UTC,4258,3599,659,7.4,1.3,1505,1301,1A,1.3,7.4,2661.239184
48,60644,1/24/2021,1/30/2021,46591,54,3581,115.9022129,7686.033783,1337,42692,2869.652937,91631.43096,1369.168809,43719.18834,3,119,6.439011826,255.4141358,POINT (-87.756863 41.881113),2021-01-24 UTC--2021-01-30 UTC,1923,1568,355,3.4,0.8,641,439,1A,0.8,3.4,942.2420639
48,60645,1/24/2021,1/30/2021,47270,69,4052,145.9699598,8572.033002,1947,50484,4118.891475,106799.2384,1966.029279,50977.41248,3,100,6.346519992,211.5506664,POINT (-87.695049 42.008927),2021-01-24 UTC--2021-01-30 UTC,4315,3359,956,7.1,2,1577,1094,1A,2,7.1,2314.36429
48,60646,1/24/2021,1/30/2021,28569,50,2229,175.0148763,7802.163184,1022,28580,3577.304071,100038.5033,1001.18009,27997.77591,1,61,3.500297525,213.518149,POINT (-87.761826 41.993931),2021-01-24 UTC--2021-01-30 UTC,3022,2420,602,8.5,2.1,905,750,1A,2.1,8.5,2625.223144
48,60647,1/24/2021,1/30/2021,87633,151,7492,172.3095181,8549.290792,3256,108642,3715.495304,123973.8455,3251.392786,108488.2724,1,138,1.141122636,157.4749238,POINT (-87.701101 41.921058),2021-01-24 UTC--2021-01-30 UTC,7371,5628,1743,6.4,2,1927,1523,1A,2,6.4,1737.929775
48,60649,1/24/2021,1/30/2021,46633,51,2794,109.364613,5991.465271,1213,41223,2601.162267,88398.7734,1197.158922,40684.65147,1,147,2.144404177,315.2274141,POINT (-87.571522 41.762202),2021-01-24 UTC--2021-01-30 UTC,2632,2245,387,4.8,0.8,894,714,1A,0.8,4.8,1531.104583
48,60651,1/24/2021,1/30/2021,63492,111,6760,174.8251748,10647.01065,1566,52506,2466.452466,82697.0327,1559.24192,52279.41013,0,124,0,195.3001953,POINT (-87.741017 41.901964),2021-01-24 UTC--2021-01-30 UTC,2094,1763,331,2.8,0.5,796,676,1A,0.5,2.8,1064.701065
48,60652,1/24/2021,1/30/2021,43447,74,4644,170.3224619,10688.88531,970,36032,2232.605243,82933.22899,980.2699841,36413.49285,1,85,2.30165489,195.6406656,POINT (-87.714238 41.745398),2021-01-24 UTC--2021-01-30 UTC,2133,1643,490,3.8,1.1,842,609,1A,1.1,3.8,1401.707828
48,60653,1/24/2021,1/30/2021,33154,50,2144,150.8113651,6466.791337,1300,36011,3921.095494,108617.3614,1253.652651,34727.14279,1,56,3.016227303,168.908729,POINT (-87.611244 41.819261),2021-01-24 UTC--2021-01-30 UTC,2274,1823,451,5.5,1.4,851,653,1A,1.4,5.5,1969.596429
48,60654,1/24/2021,1/30/2021,20022,30,1679,149.8351813,8385.775647,743,24885,3710.91799,124288.2829,710.0841574,23782.56293,0,6,0,29.96703626,POINT (-87.636354 41.892485),2021-01-24 UTC--2021-01-30 UTC,2600,1776,824,8.9,4.1,520,379,1A,4.1,8.9,1892.91779
48,60655,1/24/2021,1/30/2021,28569,54,3015,189.0160664,10553.39704,876,27529,3066.260632,96359.69057,883.2057125,27755.44527,1,32,3.500297525,112.0095208,POINT (-87.701434 41.696456),2021-01-24 UTC--2021-01-30 UTC,3772,2955,817,10.3,2.9,1420,1117,1A,2.9,10.3,3909.832336
48,60656,1/24/2021,1/30/2021,28218,47,2510,166.5603515,8895.03154,697,22781,2470.054575,80732.15678,681.2163513,22265.12152,3,45,10.6315118,159.472677,POINT (-87.817934 41.974566),2021-01-24 UTC--2021-01-30 UTC,1793,1386,407,4.9,1.4,599,481,1A,1.4,4.9,1704.585725
48,60657,1/24/2021,1/30/2021,70958,96,4254,135.2912991,5995.09569,2688,84225,3788.156374,118696.9757,2653.679303,83149.6054,0,46,0,64.82708081,POINT (-87.658216 41.939715),2021-01-24 UTC--2021-01-30 UTC,9670,7052,2618,9.9,3.7,2111,1565,1A,3.7,9.9,2205.530032
48,60659,1/24/2021,1/30/2021,42735,48,3422,112.3201123,8007.488007,1294,33328,3027.963028,77987.59799,1243.523856,32027.94674,3,82,7.02000702,191.8801919,POINT (-87.703266 41.990803),2021-01-24 UTC--2021-01-30 UTC,2955,2334,621,5.5,1.5,810,590,1A,1.5,5.5,1380.601381
48,60660,1/24/2021,1/30/2021,44498,41,2317,92.13897254,5206.975594,2253,43984,5063.148906,98844.89191,2189.40685,42742.50816,1,63,2.247292013,141.5793968,POINT (-87.666362 41.991062),2021-01-24 UTC--2021-01-30 UTC,4233,3404,829,7.6,1.9,1151,852,1A,1.9,7.6,1914.692795
48,60661,1/24/2021,1/30/2021,10354,19,652,183.5039598,6297.083253,325,11631,3138.883523,112333.3977,311.5655785,11150.21306,0,1,0,9.658103149,POINT (-87.644283 41.882786),2021-01-24 UTC--2021-01-30 UTC,1592,1036,556,10,5.4,273,167,1A,5.4,10,1612.903226
48,60666,1/24/2021,1/30/2021,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,POINT (-87.896371 41.979511),2021-01-24 UTC--2021-01-30 UTC,5,4,1,0,0,4,3,1A,0,0,Inf
48,60707,1/24/2021,1/30/2021,43093,44,1979,102.1047502,4592.393196,NA,4389,NA,10184.94883,NA,4381.463138,2,37,4.641125009,85.86081266,POINT (-87.808283 41.921777),2021-01-24 UTC--2021-01-30 UTC,860,700,160,NA,NA,267,219,1A,NA,NA,508.2031885
48,60827,1/24/2021,1/30/2021,28483,11,281,38.61952744,986.5533827,NA,807,NA,2833.268967,NA,809.6632728,0,11,0,38.61952744,POINT (-87.633087 41.650765),2021-01-24 UTC--2021-01-30 UTC,83,71,12,NA,NA,36,29,1A,NA,NA,101.8151178
49,60601,1/31/2021,2/6/2021,15083,13,889,86.18975005,5894.052907,561,18231,3719.419214,120871.1795,545.8247696,17737.84559,0,11,0,72.9297885,POINT (-87.622844 41.886262),2021-01-31 UTC--2021-02-06 UTC,2423,1761,662,11.7,4.4,477,358,1B,4.4,11.7,2373.533117
49,60602,1/31/2021,2/6/2021,1145,1,86,87.33624454,7510.917031,47,1801,4104.803493,157292.5764,51.06375546,1956.719651,0,1,0,87.33624454,POINT (-87.628309 41.883136),2021-01-31 UTC--2021-02-06 UTC,376,295,81,25.8,7.1,96,74,1B,7.1,25.8,6462.882096
49,60603,1/31/2021,2/6/2021,1052,4,63,380.2281369,5988.593156,83,1539,7889.73384,146292.7757,92.62547529,1717.477186,0,0,0,0,POINT (-87.625473 41.880112),2021-01-31 UTC--2021-02-06 UTC,372,289,83,27.5,7.9,73,37,1B,7.9,27.5,3517.110266
49,60604,1/31/2021,2/6/2021,823,0,86,0,10449.57473,70,1494,8505.467801,181530.9842,66.5127582,1419.572296,0,0,0,0,POINT (-87.629029 41.878153),2021-01-31 UTC--2021-02-06 UTC,224,200,24,24.3,2.9,45,38,1B,2.9,24.3,4617.253949
49,60605,1/31/2021,2/6/2021,29060,31,1616,106.6758431,5560.908465,915,32289,3148.657949,111111.4935,866.479181,30576.77189,0,10,0,34.41156228,POINT (-87.623449 41.867824),2021-01-31 UTC--2021-02-06 UTC,6623,4449,2174,15.3,7.5,1140,801,1B,7.5,15.3,2756.366139
49,60606,1/31/2021,2/6/2021,3287,2,253,60.84575601,7696.988135,152,6140,4624.277457,186796.4709,143.3988439,5792.558564,0,2,0,60.84575601,POINT (-87.63676 41.882634),2021-01-31 UTC--2021-02-06 UTC,636,457,179,13.9,5.4,120,87,1B,5.4,13.9,2646.790386
49,60607,1/31/2021,2/6/2021,29293,20,2218,68.27569727,7571.774827,1515,43389,5171.884068,148120.7114,1530.412215,43830.39972,0,8,0,27.31027891,POINT (-87.652727 41.876104),2021-01-31 UTC--2021-02-06 UTC,6657,4464,2193,15.2,7.5,1131,742,1B,7.5,15.2,2533.028369
49,60608,1/31/2021,2/6/2021,80059,74,7230,92.43183152,9030.839756,2228,79424,2782.947576,99206.83496,2204.233628,78576.77363,1,129,1.249078804,161.1311658,POINT (-87.670366 41.849879),2021-01-31 UTC--2021-02-06 UTC,8101,6380,1721,8,2.1,2349,1867,1B,2.1,8,2332.030128
49,60609,1/31/2021,2/6/2021,60939,83,6449,136.2017755,10582.71386,1391,59543,2282.610479,97709.18459,1403.691314,60086.26307,4,131,6.56394099,214.9690674,POINT (-87.653382 41.812017),2021-01-31 UTC--2021-02-06 UTC,4025,3241,784,5.3,1.3,1288,995,1B,1.3,5.3,1632.780321
49,60610,1/31/2021,2/6/2021,40548,40,2797,98.64851534,6897.997435,1501,50124,3701.785538,123616.4546,1444.399699,48233.90441,2,29,4.932425767,71.52017362,POINT (-87.63581 41.90455),2021-01-31 UTC--2021-02-06 UTC,6618,5066,1552,12.5,3.8,1653,1301,1B,3.8,12.5,3208.542961
49,60611,1/31/2021,2/6/2021,33224,30,1905,90.29617144,5733.806887,1166,39715,3509.511197,119537.0816,1137.994101,38761.09409,1,13,3.009872381,39.12834096,POINT (-87.620291 41.894734),2021-01-31 UTC--2021-02-06 UTC,10625,7300,3325,22,10,1817,1179,1B,10,22,3548.639538
49,60612,1/31/2021,2/6/2021,33735,23,2910,68.17844968,8626.056025,2086,50967,6183.488958,151080.4802,2121.616896,51837.22357,0,57,0,168.963984,POINT (-87.687011 41.88004),2021-01-31 UTC--2021-02-06 UTC,4620,3290,1330,9.8,3.9,997,708,1B,3.9,9.8,2098.710538
49,60613,1/31/2021,2/6/2021,50761,65,3174,128.0510628,6252.831899,1996,63862,3932.152637,125809.1842,1970.519651,63046.75649,0,41,0,80.7706704,POINT (-87.661343 41.953742),2021-01-31 UTC--2021-02-06 UTC,7929,5849,2080,11.5,4.1,1695,1183,1B,4.1,11.5,2330.529343
49,60614,1/31/2021,2/6/2021,71954,81,4627,112.5719209,6430.497262,3197,100875,4443.116436,140193.7349,3168.297468,99969.34847,0,86,0,119.520805,POINT (-87.652064 41.922605),2021-01-31 UTC--2021-02-06 UTC,11298,8439,2859,11.7,4,2210,1688,1B,4,11.7,2345.943242
49,60615,1/31/2021,2/6/2021,40590,47,1933,115.792067,4762.256713,2068,54789,5094.850949,134981.5225,2117.5729,56102.37021,1,32,2.463661,78.83715201,POINT (-87.602725 41.801993),2021-01-31 UTC--2021-02-06 UTC,7168,5106,2062,12.6,5.1,1244,811,1B,5.1,12.6,1998.029071
49,60616,1/31/2021,2/6/2021,54197,52,3211,95.94627009,5924.682178,1240,57275,2287.949518,105679.2811,1246.108825,57557.16368,1,86,1.845120579,158.6803698,POINT (-87.629531 41.844869),2021-01-31 UTC--2021-02-06 UTC,6884,5290,1594,9.8,2.9,1915,1493,1B,2.9,9.8,2754.765024
49,60617,1/31/2021,2/6/2021,83553,65,6887,77.79493256,8242.672316,1505,66978,1801.2519,80162.2922,1486.645243,66161.14624,3,132,3.590535349,157.9835553,POINT (-87.556897 41.721257),2021-01-31 UTC--2021-02-06 UTC,5665,4799,866,5.7,1,1778,1454,1B,1,5.7,1740.212799
49,60618,1/31/2021,2/6/2021,94907,129,7222,135.9225347,7609.554617,2424,94111,2554.079257,99161.2842,2410.923114,93603.29422,1,107,1.05366306,112.7419474,POINT (-87.703343 41.946699),2021-01-31 UTC--2021-02-06 UTC,10643,8058,2585,8.5,2.7,2878,2172,1B,2.7,8.5,2288.556166
49,60619,1/31/2021,2/6/2021,61207,48,3749,78.42240267,6125.116408,1268,50888,2071.65847,83140.81723,1269.056546,50930.40182,2,115,3.267600111,187.8870064,POINT (-87.60569 41.744737),2021-01-31 UTC--2021-02-06 UTC,4536,3875,661,6.3,1.1,1404,1137,1B,1.1,6.3,1857.630663
49,60620,1/31/2021,2/6/2021,67711,67,4482,98.94994905,6619.308532,1685,56533,2488.517375,83491.60402,1694.580792,56854.44268,3,131,4.430594733,193.4693034,POINT (-87.651656 41.740873),2021-01-31 UTC--2021-02-06 UTC,3955,3241,714,4.8,1.1,1473,1171,1B,1.1,4.8,1729.408811
49,60621,1/31/2021,2/6/2021,28018,19,1948,67.81354843,6952.673281,621,22018,2216.432294,78585.19523,643.6962667,22822.7124,1,75,3.569134128,267.6850596,POINT (-87.638812 41.776931),2021-01-31 UTC--2021-02-06 UTC,1392,1119,273,4,1,307,259,1B,1,4,924.4057392
49,60622,1/31/2021,2/6/2021,53294,72,4351,135.099636,8164.146058,1941,74544,3642.06102,139873.1565,1922.753274,73843.23549,1,72,1.876383833,135.099636,POINT (-87.681818 41.902762),2021-01-31 UTC--2021-02-06 UTC,9028,6258,2770,11.7,5.2,1662,1179,1B,5.2,11.7,2212.256539
49,60623,1/31/2021,2/6/2021,81283,101,10084,124.2572248,12406.03816,1655,69763,2036.096109,85827.29476,1750.615073,73793.44976,2,238,2.460539104,292.8041534,POINT (-87.717446 41.850321),2021-01-31 UTC--2021-02-06 UTC,4999,4126,873,5.1,1.1,1885,1567,1B,1.1,5.1,1927.832388
49,60624,1/31/2021,2/6/2021,34892,27,2786,77.38163476,7984.638313,896,29458,2567.923879,84426.22951,928.5099163,30526.83607,3,65,8.597959418,186.2891207,POINT (-87.722735 41.879417),2021-01-31 UTC--2021-02-06 UTC,1677,1388,289,4,0.8,587,485,1B,0.8,4,1390.003439
49,60625,1/31/2021,2/6/2021,79444,83,6000,104.476109,7552.489804,2614,80167,3290.368058,100910.075,2607.38636,79964.17075,4,176,5.034993203,221.5397009,POINT (-87.701816 41.971155),2021-01-31 UTC--2021-02-06 UTC,8957,6767,2190,8.5,2.8,2504,1775,1B,2.8,8.5,2234.278234
49,60626,1/31/2021,2/6/2021,50544,48,3756,94.96676163,7431.149098,3461,80973,6847.499209,160202.9915,3405.261356,79668.94765,0,154,0,304.6850269,POINT (-87.669834 42.009469),2021-01-31 UTC--2021-02-06 UTC,6265,4757,1508,9.4,3,1526,970,1B,3,9.4,1919.119975
49,60628,1/31/2021,2/6/2021,64254,53,4298,82.48513711,6689.077723,1427,51018,2220.873409,79400.50425,1481.855573,52979.19245,3,188,4.668970025,292.5887882,POINT (-87.621537 41.694192),2021-01-31 UTC--2021-02-06 UTC,4015,3366,649,5.2,1,1457,1163,1B,1,5.2,1810.004046
49,60629,1/31/2021,2/6/2021,110029,133,15677,120.8772233,14248.06187,2002,94999,1819.520308,86339.96492,2035.133465,96571.25076,4,227,3.635405211,206.3092457,POINT (-87.711565 41.777061),2021-01-31 UTC--2021-02-06 UTC,6276,5188,1088,4.7,1,2283,1932,1B,1,4.7,1755.900717
49,60630,1/31/2021,2/6/2021,56433,90,4784,159.4811546,8477.309376,1426,49206,2526.890295,87193.66328,1449.019971,50000.33427,2,112,3.544025659,198.4654369,POINT (-87.759611 41.971261),2021-01-31 UTC--2021-02-06 UTC,6074,4680,1394,8.3,2.5,1966,1454,1B,2.5,8.3,2576.506654
49,60631,1/31/2021,2/6/2021,29529,28,2667,94.82203935,9031.799248,1065,36113,3606.623997,122296.7253,1065,36113,2,85,6.773002811,287.8526195,POINT (-87.813371 41.995019),2021-01-31 UTC--2021-02-06 UTC,5285,4126,1159,14,3.9,1729,1360,1B,3.9,14,4605.641911
49,60632,1/31/2021,2/6/2021,89857,110,12230,122.4167288,13610.51448,1590,72425,1769.478171,80600.28712,1610.915232,73377.69539,1,184,1.112879353,204.7698009,POINT (-87.711251 41.810038),2021-01-31 UTC--2021-02-06 UTC,5465,4620,845,5.1,0.9,2198,1939,1B,0.9,5.1,2157.873065
49,60633,1/31/2021,2/6/2021,12689,13,1210,102.4509418,9535.818425,190,10191,1497.359918,80313.6575,192.7251951,10337.17086,0,13,0,102.4509418,POINT (-87.556037 41.653147),2021-01-31 UTC--2021-02-06 UTC,699,585,114,4.6,0.9,257,225,1B,0.9,4.6,1773.189377
49,60634,1/31/2021,2/6/2021,75082,135,8914,179.8034149,11872.35289,1901,77589,2531.898458,103339.016,1924.116233,78532.48522,2,130,2.663754295,173.1440292,POINT (-87.797373 41.944967),2021-01-31 UTC--2021-02-06 UTC,7453,5761,1692,7.7,2.3,2401,1783,1B,2.3,7.7,2374.736954
49,60636,1/31/2021,2/6/2021,30024,27,2756,89.92805755,9179.323208,621,24521,2068.345324,81671.3296,666.0692446,26300.61827,1,92,3.330668798,306.4215294,POINT (-87.668597 41.77599),2021-01-31 UTC--2021-02-06 UTC,1300,1113,187,3.7,0.6,413,347,1B,0.6,3.7,1155.742073
49,60637,1/31/2021,2/6/2021,47300,42,2767,88.794926,5849.894292,3855,88302,8150.105708,186684.9894,3867.551163,88589.49488,0,52,0,109.9365751,POINT (-87.604053 41.780991),2021-01-31 UTC--2021-02-06 UTC,4814,3586,1228,7.6,2.6,994,657,1B,2.6,7.6,1389.006342
49,60638,1/31/2021,2/6/2021,58669,62,6987,105.6776151,11909.18543,1016,48539,1731.749305,82733.64128,1018.216639,48644.89906,0,108,0,184.0835876,POINT (-87.771902 41.787032),2021-01-31 UTC--2021-02-06 UTC,5454,4420,1034,7.5,1.8,1813,1533,1B,1.8,7.5,2612.964257
49,60639,1/31/2021,2/6/2021,88204,146,13077,165.525373,14825.85824,1969,85113,2232.325065,96495.62378,2020.633679,87344.94378,2,215,2.267470863,243.7531178,POINT (-87.75531 41.920609),2021-01-31 UTC--2021-02-06 UTC,5315,4370,945,5,1.1,1972,1635,1B,1.1,5,1853.657431
49,60640,1/31/2021,2/6/2021,69363,65,3970,93.70990297,5723.512536,2798,86597,4033.8509,124846.0995,2812.199155,87036.45827,1,142,1.441690815,204.7200957,POINT (-87.662232 41.971888),2021-01-31 UTC--2021-02-06 UTC,11146,8371,2775,12.1,4,2903,1746,1B,4,12.1,2517.192163
49,60641,1/31/2021,2/6/2021,69880,102,7813,145.9645106,11180.59531,1980,80059,2833.428735,114566.3995,2012.38609,81368.49395,0,108,0,154.5506583,POINT (-87.746791 41.946682),2021-01-31 UTC--2021-02-06 UTC,6390,4965,1425,7.1,2,1986,1508,1B,2,7.1,2157.985117
49,60642,1/31/2021,2/6/2021,19716,29,1672,147.088659,8480.421992,620,26386,3144.654088,133830.3916,635.2515723,27035.0774,0,20,0,101.4404545,POINT (-87.657821 41.899935),2021-01-31 UTC--2021-02-06 UTC,3322,2281,1041,11.6,5.3,649,475,1B,5.3,11.6,2409.210793
49,60643,1/31/2021,2/6/2021,48887,67,3743,137.0507497,7656.43218,1740,60109,3559.228425,122954.9778,1774.987215,61317.64743,0,119,0,243.4184957,POINT (-87.662381 41.700445),2021-01-31 UTC--2021-02-06 UTC,6112,5111,1001,10.5,2,1854,1512,1B,2,10.5,3092.846769
49,60644,1/31/2021,2/6/2021,46591,52,3633,111.6095383,7797.643322,1189,43881,2551.99502,94183.42598,1217.607864,44936.79621,2,121,4.292674551,259.7068103,POINT (-87.756863 41.881113),2021-01-31 UTC--2021-02-06 UTC,2998,2329,669,5,1.4,1075,761,1B,1.4,5,1633.362667
49,60645,1/31/2021,2/6/2021,47270,51,4103,107.8908399,8679.923842,1664,52148,3520.203089,110319.4415,1680.263338,52657.67582,1,101,2.115506664,213.666173,POINT (-87.695049 42.008927),2021-01-31 UTC--2021-02-06 UTC,5920,4509,1411,9.5,3,1605,1150,1B,3,9.5,2432.832663
49,60646,1/31/2021,2/6/2021,28569,54,2283,189.0160664,7991.17925,1093,29673,3825.825195,103864.3285,1070.733697,29068.50961,3,64,10.50089258,224.0190416,POINT (-87.761826 41.993931),2021-01-31 UTC--2021-02-06 UTC,4278,3418,860,12,3,1256,998,1B,3,12,3493.29693
49,60647,1/31/2021,2/6/2021,87633,89,7581,101.5599146,8650.850707,2754,111396,3142.651741,127116.4972,2750.103112,111238.3755,2,140,2.282245273,159.7571691,POINT (-87.701101 41.921058),2021-01-31 UTC--2021-02-06 UTC,9763,7445,2318,8.5,2.6,2392,1817,1B,2.6,8.5,2073.41983
49,60649,1/31/2021,2/6/2021,46633,41,2835,87.92057127,6079.385843,1168,42391,2504.664079,90903.43748,1152.746596,41837.39807,0,147,0,315.2274141,POINT (-87.571522 41.762202),2021-01-31 UTC--2021-02-06 UTC,3590,2927,663,6.3,1.4,958,682,1B,1.4,6.3,1462.483649
49,60651,1/31/2021,2/6/2021,63492,107,6867,168.5251685,10815.53582,1282,53788,2019.152019,84716.18472,1276.467523,53555.87765,2,126,3.15000315,198.4501985,POINT (-87.741017 41.901964),2021-01-31 UTC--2021-02-06 UTC,3379,2843,536,4.5,0.8,1285,1080,1B,0.8,4.5,1701.001701
49,60652,1/31/2021,2/6/2021,43447,62,4706,142.7026032,10831.58791,1110,37142,2554.836928,85488.06592,1121.75225,37535.2451,1,86,2.30165489,197.9423205,POINT (-87.714238 41.745398),2021-01-31 UTC--2021-02-06 UTC,3244,2577,667,5.9,1.5,1111,934,1B,1.5,5.9,2149.745667
49,60653,1/31/2021,2/6/2021,33154,42,2186,126.6815467,6593.472884,1082,37093,3263.557942,111880.9193,1043.424745,35770.56753,0,56,0,168.908729,POINT (-87.611244 41.819261),2021-01-31 UTC--2021-02-06 UTC,3115,2473,642,7.5,1.9,841,650,1B,1.9,7.5,1960.547747
49,60654,1/31/2021,2/6/2021,20022,23,1702,114.873639,8500.649286,702,25587,3506.143242,127794.4261,670.9005094,24453.46344,0,6,0,29.96703626,POINT (-87.636354 41.892485),2021-01-31 UTC--2021-02-06 UTC,3189,2212,977,11,4.9,589,436,1B,4.9,11,2177.604635
49,60655,1/31/2021,2/6/2021,28569,61,3076,213.518149,10766.91519,738,28267,2583.219574,98942.91015,744.070566,28499.51584,0,32,0,112.0095208,POINT (-87.701434 41.696456),2021-01-31 UTC--2021-02-06 UTC,5122,4068,1054,14.2,3.7,1350,1113,1B,3.7,14.2,3895.831146
49,60656,1/31/2021,2/6/2021,28218,44,2554,155.9288397,9050.96038,633,23414,2243.24899,82975.40577,618.665639,22883.78716,0,45,0,159.472677,POINT (-87.817934 41.974566),2021-01-31 UTC--2021-02-06 UTC,2599,2040,559,7.2,2,806,654,1B,2,7.2,2317.669573
49,60657,1/31/2021,2/6/2021,70958,94,4348,132.4727303,6127.568421,2448,86673,3449.928126,122146.9038,2416.743651,85566.34905,0,46,0,64.82708081,POINT (-87.658216 41.939715),2021-01-31 UTC--2021-02-06 UTC,12182,8811,3371,12.4,4.8,2512,1759,1B,4.8,12.4,2478.931199
49,60659,1/31/2021,2/6/2021,42735,51,3473,119.3401193,8126.828127,1262,34590,2953.082953,80940.68094,1212.772107,33240.71885,2,84,4.68000468,196.5601966,POINT (-87.703266 41.990803),2021-01-31 UTC--2021-02-06 UTC,4078,3170,908,7.4,2.1,1123,836,1B,2.1,7.4,1956.241956
49,60660,1/31/2021,2/6/2021,44498,45,2362,101.1281406,5308.103735,2515,46499,5651.939413,104496.8313,2444.011641,45186.5198,3,66,6.741876039,148.3212729,POINT (-87.666362 41.991062),2021-01-31 UTC--2021-02-06 UTC,6191,4476,1715,10.1,3.9,1958,1072,1B,3.9,10.1,2409.097038
49,60661,1/31/2021,2/6/2021,10354,13,665,125.5553409,6422.638594,390,12021,3766.660228,116100.0579,373.8786942,11524.09175,0,1,0,9.658103149,POINT (-87.644283 41.882786),2021-01-31 UTC--2021-02-06 UTC,1919,1249,670,12.1,6.5,327,213,1B,6.5,12.1,2057.175971
49,60666,1/31/2021,2/6/2021,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,POINT (-87.896371 41.979511),2021-01-31 UTC--2021-02-06 UTC,8,7,1,0,0,3,3,1B,0,0,Inf
49,60707,1/31/2021,2/6/2021,43093,27,2006,62.65518762,4655.048384,NA,4389,NA,10184.94883,NA,4381.463138,2,39,4.641125009,90.50193767,POINT (-87.808283 41.921777),2021-01-31 UTC--2021-02-06 UTC,1270,1025,245,NA,NA,410,325,1B,NA,NA,754.1828139
49,60827,1/31/2021,2/6/2021,28483,3,284,10.53259839,997.0859811,NA,807,NA,2833.268967,NA,809.6632728,1,12,3.510866131,42.13039357,POINT (-87.633087 41.650765),2021-01-31 UTC--2021-02-06 UTC,120,99,21,NA,NA,37,28,1B,NA,NA,98.30425166
50,60601,2/7/2021,2/13/2021,15083,3,892,19.88994232,5913.94285,621,18852,4117.21806,124988.3975,604.2017503,18342.04734,0,11,0,72.9297885,POINT (-87.622844 41.886262),2021-02-07 UTC--2021-02-13 UTC,2981,2042,939,13.5,6.2,558,281,1B,6.2,13.5,1863.024597
50,60602,2/7/2021,2/13/2021,1145,3,89,262.0087336,7772.925764,49,1850,4279.475983,161572.0524,53.23668122,2009.956332,0,1,0,87.33624454,POINT (-87.628309 41.883136),2021-02-07 UTC--2021-02-13 UTC,478,336,142,29.3,12.4,102,41,1B,12.4,29.3,3580.786026
50,60603,2/7/2021,2/13/2021,1052,2,65,190.1140684,6178.707224,92,1631,8745.247148,155038.0228,102.6692015,1820.146388,0,0,0,0,POINT (-87.625473 41.880112),2021-02-07 UTC--2021-02-13 UTC,442,328,114,31.2,10.8,70,39,1B,10.8,31.2,3707.224335
50,60604,2/7/2021,2/13/2021,823,1,87,121.5066829,10571.08141,65,1559,7897.934386,189428.9186,61.7618469,1481.334143,0,0,0,0,POINT (-87.629029 41.878153),2021-02-07 UTC--2021-02-13 UTC,295,237,58,28.8,7,71,37,1B,7,28.8,4495.747266
50,60605,2/7/2021,2/13/2021,29060,26,1642,89.47006194,5650.378527,926,33215,3186.510668,114298.0041,876.8958706,31453.66776,0,10,0,34.41156228,POINT (-87.623449 41.867824),2021-02-07 UTC--2021-02-13 UTC,7737,5062,2675,17.4,9.2,1114,613,1B,9.2,17.4,2109.428768
50,60606,2/7/2021,2/13/2021,3287,2,255,60.84575601,7757.833891,186,6326,5658.655309,192455.1263,175.4749011,5968.033465,0,2,0,60.84575601,POINT (-87.63676 41.882634),2021-02-07 UTC--2021-02-13 UTC,771,529,242,16.1,7.4,135,72,1B,7.4,16.1,2190.447216
50,60607,2/7/2021,2/13/2021,29293,20,2238,68.27569727,7640.050524,1572,44961,5366.469805,153487.1812,1587.99208,45418.3918,0,8,0,27.31027891,POINT (-87.652727 41.876104),2021-02-07 UTC--2021-02-13 UTC,7715,4948,2767,16.9,9.4,1058,484,1B,9.4,16.9,1652.271874
50,60608,2/7/2021,2/13/2021,80059,57,7287,71.19749185,9102.037248,1871,81295,2337.026443,101543.8614,1851.041794,80427.81542,2,131,2.498157609,163.6293234,POINT (-87.670366 41.849879),2021-02-07 UTC--2021-02-13 UTC,10588,8068,2520,10.1,3.1,2487,1688,1B,3.1,10.1,2108.445022
50,60609,2/7/2021,2/13/2021,60939,71,6520,116.5099526,10699.22381,1317,60860,2161.177571,99870.36217,1329.016147,61415.27921,1,132,1.640985248,216.6100527,POINT (-87.653382 41.812017),2021-02-07 UTC--2021-02-13 UTC,5606,4408,1198,7.2,2,1581,1167,1B,2,7.2,1915.029784
50,60610,2/7/2021,2/13/2021,40548,43,2840,106.047154,7004.044589,1567,51691,3864.555588,127481.0102,1507.910945,49741.81535,1,30,2.466212883,73.9863865,POINT (-87.63581 41.90455),2021-02-07 UTC--2021-02-13 UTC,8235,5885,2350,14.5,5.8,1617,819,1B,5.8,14.5,2019.828352
